time,close,high,low,open,volumefrom,volumeto
1475625600,1.19,1.24,1.15,1.15,142789.61,169419.34
1475712000,1.17,1.19,1.16,1.19,33029.2,38840.96
1475798400,1.16,1.19,1.16,1.17,26289.79,30554.85
1475884800,1.19,1.19,1.16,1.16,20881.12,24566.3
1475971200,1.17,1.19,1.17,1.19,15366.94,18114.56
1476057600,1.16,1.17,1.15,1.17,77989.31,90065.04
1476144000,1.1,1.17,1.09,1.16,306712.23,345714.48
1476230400,1.03,1.1,0.9903,1.1,356776.13,370586.45
1476316800,1.01,1.04,0.9557,1.03,302869.55,303580.5
1476403200,0.9895,1.01,0.9733,1.01,80869.34,80558.59
1476489600,0.9915,0.9998,0.9879,0.9895,25019.11,24882.42
1476576000,1.16,1.23,0.9812,0.9915,196350.81,220404.62
1476662400,1.08,1.21,1.06,1.16,272462.09,304296.59
1476748800,1.04,1.08,1,1.08,139634.14,145030.09
1476835200,1.05,1.08,1.03,1.04,84147.74,89020.96
1476921600,1.04,1.06,1.04,1.05,25979,27189.55
1477008000,1.03,1.05,1,1.04,76393.84,78955.21
1477094400,1.05,1.07,1.02,1.03,68939.35,72269.3
1477180800,1.05,1.06,1.03,1.05,53972.54,56555.16
1477267200,1.03,1.06,1.02,1.05,95831.16,98947.18
1477353600,1.02,1.05,1.01,1.03,89500.63,91296.47
1477440000,1.03,1.04,1.01,1.02,105545.76,108166.2
1477526400,0.9865,1.04,0.9828,1.03,265582.16,267443.12
1477612800,0.9464,1,0.9436,0.9865,226242.15,220027.44
1477699200,0.9,0.9741,0.8707,0.9464,452297.41,418841.05
1477785600,0.924,0.945,0.87,0.9,354690.36,324100.95
1477872000,0.899,0.9299,0.83,0.924,118056.19,106827.95
1477958400,0.8873,0.9032,0.8704,0.899,192420.29,170863.09
1478044800,0.8505,0.9127,0.8505,0.8873,111069.1,98256.9
1478131200,0.9,0.9196,0.8505,0.8505,162034.64,145619.93
1478217600,0.9804,1,0.8955,0.9,220414.56,208895.84
1478304000,1.05,1.07,0.9591,0.9804,179402.19,180966.39
1478390400,0.986,1.05,0.9767,1.05,108098.37,108037.37
1478476800,0.9362,1.01,0.9301,0.986,103191.7,99254.33
1478563200,0.9344,0.9579,0.9252,0.9362,79041.23,74196.16
1478649600,0.9136,0.9403,0.9084,0.9344,114067.12,105485.78
1478736000,0.9226,0.9591,0.9,0.9136,72285.04,67298.57
1478822400,0.9119,0.9397,0.9,0.9226,43719.67,39893.84
1478908800,0.9199,0.9393,0.9119,0.9119,64896.72,60024.25
1478995200,0.9049,0.9215,0.9005,0.9199,37391.78,33982.42
1479081600,0.896,0.9105,0.89,0.9049,23469.87,20982.45
1479168000,0.9257,0.9323,0.885,0.896,44288.93,40464.65
1479254400,0.9083,0.9333,0.9003,0.9257,41999.94,38680.69
1479340800,0.8899,0.9113,0.8867,0.9083,67898.28,61253.82
1479427200,0.8703,0.8988,0.8703,0.8899,76583.25,67854.3
1479513600,0.8628,0.8759,0.8553,0.8703,68947.3,59462.48
1479600000,0.853,0.8784,0.8528,0.8628,48919.21,42319.61
1479686400,0.8419,0.8605,0.8419,0.853,42688.47,36325.74
1479772800,0.8375,0.8617,0.8375,0.8419,39218.39,33070.45
1479859200,0.8114,0.8449,0.8078,0.8375,117522.42,96617.33
1479945600,0.7719,0.8181,0.7286,0.8114,221655.68,170171.3
1480032000,0.8333,0.8622,0.7642,0.7719,263126.24,213859.69
1480118400,0.7821,0.8647,0.78,0.8333,47956.51,38717.48
1480204800,0.7738,0.8237,0.7703,0.7821,67048.85,52279.92
1480291200,0.7537,0.785,0.7519,0.7738,45255.77,34691.07
1480377600,0.7435,0.78,0.71,0.7537,136977.8,101672.43
1480464000,0.7447,0.7546,0.7139,0.7435,57959.97,43111.57
1480550400,0.7664,0.7891,0.7427,0.7447,71111.32,54602.69
1480636800,0.7982,0.8121,0.7333,0.7664,154546.57,119024.97
1480723200,0.7689,0.8037,0.7652,0.7982,60091.26,46737.12
1480809600,0.7577,0.7859,0.7368,0.7689,92893.28,71638.46
1480896000,0.82,0.82,0.7495,0.7577,173416.08,136028.39
1480982400,0.7742,0.85,0.7378,0.82,226178.95,176268.57
1481068800,0.8276,0.838,0.7567,0.7742,152981.34,124518.76
1481155200,0.8177,0.89,0.777,0.8276,210474.14,172511.01
1481241600,0.814,0.8404,0.7998,0.8177,91238.37,74044.9
1481328000,0.8428,0.87,0.807,0.814,81000.71,68829.16
1481414400,0.9328,0.9572,0.8428,0.8428,188617.03,173654.2
1481500800,0.9119,0.9564,0.8911,0.9328,86979.55,80350.4
1481587200,0.9775,1,0.9011,0.9119,337945.06,328363.11
1481673600,0.9885,0.999,0.9606,0.9775,223269.48,218650.22
1481760000,1.08,1.1,0.9742,0.9885,411210.71,438734.59
1481846400,1.07,1.09,1.01,1.08,154517.59,163890.08
1481932800,0.9978,1.07,0.9749,1.07,255103.62,261446.05
1482019200,1.05,1.07,0.9978,0.9978,71645.54,74158.35
1482105600,1.19,1.19,1.05,1.05,403351.4,461507.8
1482192000,1.14,1.21,1.14,1.19,252751.07,297152.28
1482278400,1.13,1.17,1.11,1.14,193930.11,219824.07
1482364800,1.1,1.16,1.07,1.13,235965.52,259258.28
1482451200,1.06,1.11,1.02,1.1,242197.15,253234.48
1482537600,1.1,1.14,1.03,1.06,116150.73,126944.74
1482624000,1.06,1.12,1.06,1.1,63636.1,69610.44
1482710400,1.03,1.08,1.03,1.06,85720.53,90089.07
1482796800,1.05,1.1,1.03,1.03,125102.25,131597.29
1482883200,1.12,1.13,1.04,1.05,146699.55,157836.47
1482969600,1.4,1.5,1.1,1.12,711464.72,927666.4
1483056000,1.51,1.65,1.4,1.4,732328.25,1116913.38
1483142400,1.45,1.57,1.33,1.51,265162.39,378681.15
1483228800,1.4,1.5,1.33,1.45,317355.75,447156.12
1483315200,1.43,1.45,1.35,1.4,251738.67,356640.55
1483401600,1.48,1.57,1.4,1.43,439070.08,653955.17
1483488000,1.74,1.76,1.43,1.48,641018.14,1052962.71
1483574400,1.59,1.85,1.4,1.74,753344.21,1230063.06
1483660800,1.51,1.64,1.41,1.59,270125.63,404018.39
1483747200,1.43,1.52,1.26,1.51,339609.17,461109.04
1483833600,1.44,1.49,1.42,1.43,113793.67,165550.63
1483920000,1.39,1.47,1.39,1.44,58818.54,83841.57
1484006400,1.43,1.45,1.39,1.39,25228.41,36182.5
1484092800,1.28,1.44,1.16,1.43,500640.77,627363.1
1484179200,1.24,1.28,1.14,1.28,248750.14,297950.82
1484265600,1.22,1.27,1.17,1.24,130714.2,157859.8
1484352000,1.22,1.24,1.2,1.22,61835.84,74905.73
1484438400,1.2,1.21,1.17,1.22,88983.81,103660.43
1484524800,1.19,1.2,1.18,1.2,21976.39,25925.5
1484611200,1.21,1.24,1.17,1.19,138733.15,168239.81
1484697600,1.21,1.23,1.18,1.21,153211.71,182778.22
1484784000,1.17,1.22,1.16,1.21,91464.43,107932.06
1484870400,1.34,1.4,1.15,1.17,587832.11,771131.73
1484956800,1.42,1.45,1.25,1.34,411970.95,578007.87
1485043200,1.37,1.47,1.33,1.42,246703.48,344909.09
1485129600,1.4,1.4,1.37,1.37,95877.24,132476.01
1485216000,1.37,1.4,1.36,1.4,123573.13,169147.77
1485302400,1.28,1.38,1.1,1.37,247579.43,324694.34
1485388800,1.33,1.36,1.28,1.28,127289.73,167726.58
1485475200,1.28,1.35,1.27,1.33,117332.4,152193.67
1485561600,1.31,1.31,1.29,1.28,67466.51,87517.42
1485648000,1.29,1.31,1.29,1.31,20895.08,27034.6
1485734400,1.34,1.34,1.29,1.29,24715.16,32464.25
1485820800,1.36,1.37,1.33,1.34,145606.49,196961.82
1485907200,1.35,1.39,1.34,1.36,83662.97,112682.09
1485993600,1.36,1.37,1.34,1.35,56371.96,75927.95
1486080000,1.33,1.37,1.31,1.36,77892.66,104578.84
1486166400,1.38,1.39,1.33,1.33,124083.61,168944.89
1486252800,1.37,1.38,1.34,1.38,73815,100309.05
1486339200,1.45,1.48,1.37,1.37,296187.77,424754.11
1486425600,1.46,1.51,1.42,1.45,178477.42,264981.32
1486512000,1.43,1.49,1.4,1.46,142931.67,203769.59
1486598400,1.28,1.5,1.2,1.43,809689.12,1020258.87
1486684800,1.26,1.4,1.22,1.28,244180.6,302139.57
1486771200,1.23,1.3,1.23,1.26,172103.73,214753.75
1486857600,1.22,1.24,1.21,1.23,150441.22,182660.38
1486944000,1.19,1.23,1.15,1.22,213000.39,255162.97
1487030400,1.25,1.26,1.19,1.19,282821.75,349242.49
1487116800,1.26,1.28,1.25,1.25,164073.84,206144.87
1487203200,1.23,1.27,1.23,1.26,252764.61,316192.25
1487289600,1.23,1.26,1.23,1.23,130854.38,162047.37
1487376000,1.22,1.25,1.2,1.23,197320.72,241315.98
1487462400,1.22,1.24,1.22,1.22,72878.02,89318.64
1487548800,1.22,1.24,1.22,1.22,80487.72,98385.54
1487635200,1.26,1.26,1.21,1.22,162469.86,200971.12
1487721600,1.22,1.39,1.22,1.26,105391.52,129880.02
1487808000,1.22,1.24,1.2,1.22,159899.81,195173.09
1487894400,1.21,1.25,1.2,1.22,293240.45,359446.07
1487980800,1.21,1.22,1.18,1.21,161665.62,194108.2
1488067200,1.24,1.24,1.18,1.21,249983,308118.54
1488153600,1.24,1.26,1.22,1.24,289408.13,359962.24
1488240000,1.23,1.26,1.21,1.24,342263.78,425248.79
1488326400,1.39,1.43,1.22,1.23,894259.77,1221438.72
1488412800,1.37,1.4,1.33,1.39,520773.49,709855.87
1488499200,1.44,1.44,1.32,1.37,559413.66,782527.64
1488585600,1.43,1.46,1.39,1.44,351846.54,505484.96
1488672000,1.37,1.44,1.35,1.43,205221.75,286956.53
1488758400,1.44,1.44,1.37,1.37,150163.98,212049.86
1488844800,1.38,1.44,1.34,1.44,393751.34,541315.79
1488931200,1.28,1.38,1.28,1.38,454629.65,597555.46
1489017600,1.32,1.34,1.25,1.28,211180.13,273335.04
1489104000,1.27,1.39,1.21,1.32,721260.2,942850.55
1489190400,1.38,1.38,1.27,1.27,300307.24,399011.96
1489276800,1.41,1.43,1.34,1.38,432591.07,602790.14
1489363200,1.64,1.65,1.35,1.41,1324068.95,2036781.38
1489449600,1.65,1.78,1.61,1.64,1042334.2,1763477.58
1489536000,1.77,1.8,1.5,1.65,973846.68,1672411.49
1489622400,2.08,2.1,1.7,1.77,2427874.06,4628561.01
1489708800,1.73,2.17,1.66,2.08,2207896.3,4272031.98
1489795200,1.62,1.78,1.55,1.73,1236622.4,2098034.02
1489881600,1.94,2,1.62,1.62,697332.08,1249301.08
1489968000,1.87,1.95,1.82,1.94,781995.77,1499908.98
1490054400,2.38,2.39,1.87,1.87,2151589.85,4668484.04
1490140800,2.28,2.46,2.01,2.38,1341257.87,3123403
1490227200,2.24,2.36,2.1,2.28,709789.85,1601935.28
1490313600,2.41,2.45,2.23,2.24,988572.04,2347281.88
1490400000,2.21,2.42,2.21,2.41,596875.12,1397493.32
1490486400,2.28,2.34,2.21,2.21,322149.2,743692.73
1490572800,2.1,2.31,1.85,2.28,564288.37,1242594.19
1490659200,2.24,2.33,2.08,2.1,570472.59,1268409.44
1490745600,2.32,2.38,1.9,2.24,512433.91,1174474.39
1490832000,2.85,3.15,2.26,2.32,1724418.26,4529887.66
1490918400,2.83,3,2.58,2.85,1796648.51,4975541.41
1491004800,2.75,2.85,2.71,2.83,341969.69,947899.84
1491091200,2.69,2.82,2.51,2.75,961481.06,2552532.53
1491177600,2.57,2.75,2.48,2.69,665428.26,1734020.54
1491264000,2.66,2.71,2.55,2.57,409430.17,1077226.04
1491350400,2.75,2.82,2.63,2.66,431122.1,1167082.53
1491436800,2.67,2.83,2.45,2.75,1135590.57,3040543.79
1491523200,2.75,2.75,2.57,2.67,449965.6,1190282.11
1491609600,2.72,2.81,2.66,2.75,515457.32,1408264.57
1491696000,2.66,2.73,2.59,2.72,348782.36,930181.62
1491782400,2.64,2.66,2.54,2.66,321747.54,839015.85
1491868800,2.57,2.64,2.56,2.64,208355.39,543432.91
1491955200,2.63,2.7,2.52,2.57,416128.54,1091904.48
1492041600,2.61,2.68,2.57,2.63,419809.94,1109389.68
1492128000,2.63,2.71,2.55,2.61,629496.48,1665445.06
1492214400,2.69,2.69,2.6,2.63,168391.57,452043.63
1492300800,2.59,2.69,2.58,2.69,257384.78,684036.57
1492387200,2.58,2.64,2.56,2.59,337894.21,899654.37
1492473600,2.82,2.92,2.58,2.58,1013046.66,2926743.03
1492560000,3.09,3.3,2.75,2.82,1354295.45,4288728.57
1492646400,3.21,3.4,3.02,3.09,1450357.95,4918321.8
1492732800,3.14,3.33,3,3.21,928613.56,3121622.84
1492819200,3.18,3.23,3.12,3.14,383627.01,1297548.27
1492905600,3.5,3.52,3.12,3.18,1073743.29,3858271.57
1492992000,4.03,4.14,3.5,3.5,2016523.18,8260182.92
1493078400,3.9,4.14,3.8,4.03,1343642,5670282.51
1493164800,4.6,4.74,3.88,3.9,2385621.7,11076627.36
1493251200,5,5.17,4.59,4.6,2181380.82,11489397.06
1493337600,4.92,5.19,4.61,5,1097526.57,5682639.37
1493424000,5.5,5.5,4.76,4.92,1049670.31,5767274.55
1493510400,6.38,6.53,5.34,5.5,2073716.03,13427166.69
1493596800,6.63,7.63,5.95,6.38,3278706.01,23491198.17
1493683200,6.41,6.9,6.03,6.63,1600960.29,11201862.45
1493769600,6.71,6.85,6.35,6.41,1174674.88,8221366.6
1493856000,7.37,7.45,6.66,6.71,1658514.55,12259517.81
1493942400,7.05,7.5,6.78,7.37,1781711.24,13315082.99
1494028800,6.88,7.17,6.63,7.05,754140.79,5290270.1
1494115200,6.54,7.27,5.17,6.88,1087821.84,7784981.41
1494201600,6.3,6.8,6.17,6.54,1397216.29,9390938.03
1494288000,6.1,6.3,5,6.3,1804167.07,10664050.7
1494374400,6.42,6.83,5.9,6.1,944977.38,6169274.4
1494460800,6.28,6.63,6,6.42,606683.6,3865913.88
1494547200,5.95,6.45,5.95,6.28,418364.27,2652567.84
1494633600,5.93,6.1,5.61,5.95,501901.43,2994770.43
1494720000,6.61,6.87,5.93,5.93,790745.37,5162996.77
1494806400,6.2,6.65,6.16,6.61,613403.13,3943460.12
1494892800,6.09,6.31,5.8,6.2,543879.23,3335990.95
1494979200,5.71,6.15,5.53,6.09,674266.57,3963231.06
1495065600,6.55,6.87,5.71,5.71,915069.17,5900417.22
1495152000,7.4,7.68,6.35,6.55,1145284.19,8223555.52
1495238400,6.9,7.68,6.9,7.4,530661.27,3871166.32
1495324800,7.96,7.96,6.65,6.9,990619.15,7260949.68
1495411200,8.4,9.26,7.67,7.96,2441533.31,20788614.42
1495497600,10.74,10.74,8.22,8.4,1438272.15,13816290.79
1495584000,18.3,18.75,10.51,10.74,3599989.25,50912741.91
1495670400,15.72,23,14.8,18.3,2939521,54160811.65
1495756800,14.45,18,12.5,15.72,1547466.14,23349157.9
1495843200,14.7,15.37,9.5,14.45,2723837.87,33276576.43
1495929600,15.7,17,13.3,14.7,1824151.68,27141777.31
1496016000,16.37,16.95,14.5,15.7,914194.94,14080840.17
1496102400,17.4,17.75,15.63,16.37,1353443.98,22397023.79
1496188800,16.72,17.78,15.6,17.4,833320.67,13378406.88
1496275200,16.08,17.41,15.75,16.72,588204,9500950.59
1496361600,16.61,16.95,16.08,16.08,264262.01,4244124.25
1496448000,15.93,17,15.85,16.61,289742.5,4570920.45
1496534400,17.28,17.4,15.61,15.93,434094.08,7183387.84
1496620800,17.07,17.4,16.56,17.28,382686.61,6374137.04
1496707200,17.17,17.8,16.4,17.07,952588.69,16095002.31
1496793600,17.1,18.71,16.68,17.17,970183.8,16895162.45
1496880000,17.28,17.56,16.65,17.1,301993.27,5095140.91
1496966400,17.23,17.71,17.01,17.28,226867.71,3914038.65
1497052800,19,19,17.11,17.23,709924.76,12590243.11
1497139200,21.58,22.27,17.2,19,1475839.47,30032682.06
1497225600,19.44,22.3,15.6,21.58,1708633.53,32760576.86
1497312000,20.14,20.6,19,19.44,691348.67,13434143.28
1497398400,17.7,20.94,16.19,20.14,848740.02,15624998.16
1497484800,17.15,17.98,13.5,17.7,1317079.35,20379948.56
1497571200,17.24,17.75,16.15,17.15,589774.95,9896110.34
1497657600,21.98,22.7,16.92,17.24,1041235.94,20261559.07
1497744000,20.27,23.8,19.5,21.98,1306320.38,27843802.43
1497830400,21.5,22.4,20,20.27,584387.05,12472529.68
1497916800,20.63,21.59,19.72,21.5,440784.24,9186507.36
1498003200,19.17,21.04,17.69,20.63,685445.85,13169438.37
1498089600,19.35,19.65,18.4,19.17,338552.82,6421654.22
1498176000,19.75,20.07,19.25,19.35,225021.97,4448269.49
1498262400,18.34,19.75,17.77,19.75,332757.38,6131228.6
1498348800,18.42,21.27,17.45,18.34,890550.85,17104576.79
1498435200,17.65,19.75,14.79,18.42,1265704.44,21256263.27
1498521600,18.2,18.36,15.05,17.65,1140140.42,18883534.5
1498608000,18.73,19.22,17,18.2,700696.12,12525195.06
1498694400,17.75,18.92,17.58,18.73,450256.68,8031146
1498780800,17.4,18.56,17.01,17.75,258447.05,4588312.74
1498867200,16.5,17.55,15.86,17.4,281994.18,4619519.2
1498953600,17.44,17.59,15.95,16.5,443373.66,7428958.26
1499040000,17.19,17.91,16.82,17.44,445149.83,7634031.23
1499126400,17.4,18.16,17.11,17.19,362937.52,6388342.11
1499212800,17.34,17.58,16.82,17.4,195015.09,3340227.89
1499299200,17.56,17.76,17,17.34,187134.94,3230916.83
1499385600,16.08,17.7,15.61,17.56,281036.14,4661046.49
1499472000,16.28,16.38,14.5,16.08,434636.84,6751880.39
1499558400,15.56,16.8,15.56,16.28,234625.54,3752042.8
1499644800,14.2,17.3,13.44,15.56,833910.56,12705769.87
1499731200,14.03,15.41,12,14.2,1003935.6,13670159.62
1499817600,18.75,19.5,13.18,14.03,2215136.39,38483042.61
1499904000,17.55,19.8,16.27,18.75,1095335.28,19535420.36
1499990400,17,17.93,16,17.55,710369.26,11912746.31
1500076800,14.66,17,14.59,17,950634.66,14713499.31
1500163200,13.92,15.3,12.77,14.66,1213852.58,16824523.87
1500249600,15.02,15.42,13.83,13.92,883504.64,13089068.64
1500336000,15.67,16.38,14.5,15.02,1026825.06,15860830.35
1500422400,14.14,16.09,13.67,15.67,553419.42,8382738.54
1500508800,16.11,16.18,14.14,14.14,875401.44,13625750.35
1500595200,15.95,17.61,15.73,16.11,836173.08,13746847.59
1500681600,16.81,17,15.93,15.95,334285.35,5526046.21
1500768000,16.09,16.93,15.55,16.81,341893.49,5544725.26
1500854400,15.95,16.37,15.8,16.09,195647.85,3139217.59
1500940800,14.66,16.04,13.59,15.95,454127.95,6733079.88
1501027200,14.61,14.9,14.02,14.66,265159.71,3819889.27
1501113600,14.46,14.74,14.25,14.61,223564.38,3247832.7
1501200000,13.97,14.63,13.73,14.46,304943.09,4316410.65
1501286400,14.26,14.48,13.27,13.97,266656.43,3658320.65
1501372800,13.85,14.45,13.58,14.26,848455.39,11689982.98
1501459200,13.74,14.07,13.32,13.85,460691.9,6285032.13
1501545600,14.58,14.85,13.46,13.74,665464.27,9422926.86
1501632000,14.52,15.31,14.26,14.58,351928.46,5183807.74
1501718400,15.29,15.35,14.29,14.52,312148.87,4707091.81
1501804800,14.97,15.37,14.77,15.29,244484.43,3673212.02
1501891200,15.57,15.92,14.76,14.97,733400.35,11216757.45
1501977600,15.57,16.11,15.36,15.57,221533.99,3469239.46
1502064000,15.29,15.58,14.55,15.57,358682.78,5459275.53
1502150400,16.05,16.06,15.14,15.29,417560.31,6461413.67
1502236800,15.34,16.46,15.15,16.05,409095.89,6434067.93
1502323200,15.21,15.71,15.16,15.34,248507.21,3824680.57
1502409600,15.16,15.53,14.87,15.21,229118.86,3473091.8
1502496000,14.65,15.31,14.44,15.16,249561.68,3724493.39
1502582400,14.12,14.66,13.78,14.65,349371.7,4953969.82
1502668800,13.98,14.52,13.77,14.12,315019.58,4449396.53
1502755200,13.42,14.07,13.07,13.98,327680.11,4400095.56
1502841600,14.08,14.38,13.17,13.42,296587.31,4106908.99
1502928000,13.83,14.25,13.57,14.08,206233.89,2867075.84
1503014400,13.44,14.37,12.51,13.83,402349.95,5486362.36
1503100800,13.51,13.96,13.04,13.44,290626.81,3904510.16
1503187200,13.76,14.18,13.27,13.51,266588.68,3674480.47
1503273600,14.66,15.12,13.72,13.76,614536.1,8827979.38
1503360000,14.41,15.11,13.37,14.66,481945.73,6817375.1
1503446400,15.28,16.65,14.19,14.41,1428344.35,22396980.69
1503532800,15.13,15.99,15.04,15.28,405476.03,6261856.05
1503619200,15.15,15.58,14.99,15.13,268367.11,4091022.35
1503705600,15.28,15.33,14.87,15.15,206657.98,3124273
1503792000,16.01,16.35,15.15,15.28,568565.96,9021127.95
1503878400,15.74,16.41,15.52,16.01,385591.32,6106654
1503964800,15.93,16.1,15.56,15.74,297889.67,4719233.48
1504051200,15.96,16.06,15.73,15.93,264510.43,4199976.42
1504137600,16.78,16.91,15.89,15.96,534024.6,8731521.26
1504224000,22.42,22.89,16.31,16.78,2835875.57,56212501.52
1504310400,19.88,24.24,18.25,22.42,2488369.81,51547117.8
1504396800,19.18,20.79,18.32,19.88,902001.75,17593649.22
1504483200,16.44,19.22,15.87,19.18,1469760.22,24991686.38
1504569600,17.08,17.44,15.39,16.44,1022799.64,16842946.24
1504656000,19.26,19.39,17.05,17.08,1039392.31,18851247.28
1504742400,18.51,19.32,17.98,19.26,711670.76,13200858.74
1504828800,16.75,18.72,15.91,18.51,1033728.81,17769273.37
1504915200,16.32,16.75,15.39,16.75,512800.4,8168109.34
1505001600,15.23,16.33,14.27,16.32,702560.7,10632512.18
1505088000,15.22,16.01,14.83,15.23,474022.01,7296555.45
1505174400,15.01,16.19,14.83,15.22,566000.43,8783598.67
1505260800,14.11,15.04,13.51,15.01,750758.32,10601154.12
1505347200,10.18,14.48,10.18,14.11,1732154.78,20824177.54
1505433600,11.4,12.26,8.47,10.18,3525832.05,37203674.12
1505520000,11.19,12.29,10.78,11.4,774386.12,8913403.26
1505606400,11.03,11.4,10.26,11.19,374290.74,4081890.22
1505692800,12.06,12.2,11.03,11.03,1124405.12,13319040.98
1505779200,11.54,12.25,11.28,12.06,601510.23,7005808.27
1505865600,11.27,11.75,11.15,11.54,485387.31,5570397.57
1505952000,10.04,11.29,10.01,11.27,751929.56,7940569.37
1506038400,10.15,10.61,9.8,10.04,498875.58,5044623.69
1506124800,10.58,10.86,10.03,10.15,500953.7,5254536.13
1506211200,10.41,10.72,10.26,10.58,335289.74,3526206.82
1506297600,11,11.14,10.39,10.41,452781.49,4905183.31
1506384000,11.49,12.19,10.8,11,795881.47,9239914.07
1506470400,12.96,13.3,11.43,11.49,1234833.42,15312432.14
1506556800,13.24,13.95,12.66,12.96,1190671.65,15652388.55
1506643200,12.7,13.74,12.13,13.24,985602.01,12572655.14
1506729600,13.23,13.51,12.66,12.7,434240.69,5770515.68
1506816000,12.92,13.24,12.62,13.23,321766.09,4144942.64
1506902400,12.43,12.98,12.4,12.92,295309.39,3749040.06
1506988800,12.29,12.54,11.78,12.43,319513.69,3857743.39
1507075200,11.79,12.39,11.78,12.29,244000.75,2937520.81
1507161600,11.91,12.08,11.51,11.79,248198.99,2934177.03
1507248000,12.33,12.41,11.9,11.91,186279.15,2276439.14
1507334400,12.37,12.55,12.04,12.33,208311.52,2550343.75
